mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
5.6,Pacific-Antarctic Ridge,1648823919296,1650014055489,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gzl3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gzl3&format=geojson,,,0.0,green,reviewed,0,482,us,7000gzl3,",us7000gzl3,",",us,",",losspager,moment-tensor,origin,phase-data,shakemap,",,31.259,0.7,62.0,mww,earthquake,M 5.6 - Pacific-Antarctic Ridge
0.69,"16km E of Coso Junction, CA",1648823788790,1648857376176,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983671&format=geojson,,,,,reviewed,0,7,ci,39983671,",ci39983671,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.01079,0.08,93.0,ml,earthquake,"M 0.7 - 16km E of Coso Junction, CA"
1.53,"8km NNE of Grapevine, CA",1648823781280,1648857224158,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983663,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983663&format=geojson,,,,,reviewed,0,36,ci,39983663,",ci39983663,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.09598,0.21,80.0,ml,earthquake,"M 1.5 - 8km NNE of Grapevine, CA"
1.28,"4 km WSW of Guánica, Puerto Rico",1648823467450,1648824700770,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71342943,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71342943&format=geojson,,,,,reviewed,0,25,pr,71342943,",pr71342943,",",pr,",",origin,phase-data,",5.0,,0.08,212.0,md,earthquake,"M 1.3 - 4 km WSW of Guánica, Puerto Rico"
-0.08,"6km WNW of Cobb, CA",1648823324430,1648880826565,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73713081,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73713081&format=geojson,,,,,reviewed,0,0,nc,73713081,",nc73713081,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",5.0,0.004819,0.02,161.0,md,earthquake,"M -0.1 - 6km WNW of Cobb, CA"
0.5700000000000001,"10 km SE of Ashford, Washington",1648823166500,1649047540310,,https://earthquake.usgs.gov/earthquakes/eventpage/uw61826941,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61826941&format=geojson,,,,,reviewed,0,5,uw,61826941,",uw61826941,",",uw,",",origin,phase-data,",13.0,0.03807,0.09,267.0,ml,earthquake,"M 0.6 - 10 km SE of Ashford, Washington"
1.8,"12 km ENE of Beluga, Alaska",1648822660110,1648822835839,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02246qcdob,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02246qcdob&format=geojson,,,,,automatic,0,50,ak,02246qcdob,",ak02246qcdob,",",ak,",",origin,phase-data,",,,0.48,,ml,earthquake,"M 1.8 - 12 km ENE of Beluga, Alaska"
0.46,"2km N of The Geysers, CA",1648822476030,1648829477526,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73713076,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73713076&format=geojson,,,,,automatic,0,3,nc,73713076,",nc73713076,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.006881,0.01,129.0,md,earthquake,"M 0.5 - 2km N of The Geysers, CA"
2.2,"59 km S of Whites City, New Mexico",1648822278305,1650345479402,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022gjng,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022gjng&format=geojson,,,,,reviewed,0,74,tx,2022gjng,",tx2022gjng,",",tx,",",origin,phase-data,",11.0,0.07351118587,0.4,83.0,ml,earthquake,"M 2.2 - 59 km S of Whites City, New Mexico"
1.49,"47 km ENE of Lima, Montana",1648822253990,1648827388230,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80541919,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80541919&format=geojson,,,,,reviewed,0,34,mb,80541919,",mb80541919,",",mb,",",origin,phase-data,",22.0,0.272,0.16,94.0,ml,earthquake,"M 1.5 - 47 km ENE of Lima, Montana"
1.89999998,"13 km SE of P?hala, Hawaii",1648822153120,1648822345830,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72970097,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72970097&format=geojson,,,,,automatic,0,56,hv,72970097,",hv72970097,",",hv,",",origin,phase-data,",41.0,,0.109999999,184.0,md,earthquake,"M 1.9 - 13 km SE of P?hala, Hawaii"
0.82,"4km SE of The Geysers, CA",1648822038090,1648827852329,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73713071,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73713071&format=geojson,,,,,automatic,0,10,nc,73713071,",nc73713071,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.01142,0.02,156.0,md,earthquake,"M 0.8 - 4km SE of The Geysers, CA"
0.26,"4km SE of The Geysers, CA",1648822025540,1648924814974,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73713066,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73713066&format=geojson,,,,,reviewed,0,1,nc,73713066,",nc73713066,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.009032,0.02,86.0,md,earthquake,"M 0.3 - 4km SE of The Geysers, CA"
2.71,"4km SE of The Geysers, CA",1648821869480,1650012641040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73713056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73713056&format=geojson,1.0,2.0,,,reviewed,0,113,nc,73713056,",nc73713056,us7000gyzi,",",nc,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",82.0,0.01243,0.06,36.0,md,earthquake,"M 2.7 - 4km SE of The Geysers, CA"
3.1,"58 km S of Whites City, New Mexico",1648821862214,1650012093040,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022gjnd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022gjnd&format=geojson,,,,,reviewed,0,148,tx,2022gjnd,",us7000gyzh,tx2022gjnd,",",us,tx,",",origin,phase-data,",16.0,0.06265682634,0.2,65.0,ml,earthquake,"M 3.1 - 58 km S of Whites City, New Mexico"
2.12,"2 km ENE of P?hala, Hawaii",1648821632030,1650011991040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72970087,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72970087&format=geojson,,,,,automatic,0,69,hv,72970087,",us7000gyzf,hv72970087,",",us,hv,",",origin,phase-data,",47.0,,0.140000001,108.0,ml,earthquake,"M 2.1 - 2 km ENE of P?hala, Hawaii"
4.7,"158 km WNW of Malango, Solomon Islands",1648821619657,1649570000040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h06e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h06e&format=geojson,,,,,reviewed,0,340,us,7000h06e,",us7000h06e,",",us,",",origin,phase-data,",,1.55,0.72,74.0,mb,earthquake,"M 4.7 - 158 km WNW of Malango, Solomon Islands"
2.69,"2 km WSW of P?hala, Hawaii",1648821447310,1648854886440,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72970082,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72970082&format=geojson,,,,,reviewed,0,111,hv,72970082,",hv72970082,",",hv,",",origin,phase-data,",56.0,,0.12,70.0,md,earthquake,"M 2.7 - 2 km WSW of P?hala, Hawaii"
2.16,"2 km SSE of Guánica, Puerto Rico",1648821046700,1648822028660,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71342938,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71342938&format=geojson,,,,,reviewed,0,72,pr,71342938,",pr71342938,",",pr,",",origin,phase-data,",9.0,,0.11,211.0,md,earthquake,"M 2.2 - 2 km SSE of Guánica, Puerto Rico"
0.09,"89 km W of Adak, Alaska",1648820018440,1648859066130,,https://earthquake.usgs.gov/earthquakes/eventpage/av91053503,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91053503&format=geojson,,,,,reviewed,0,0,av,91053503,",av91053503,",",av,",",origin,phase-data,",5.0,,0.21,149.0,ml,earthquake,"M 0.1 - 89 km W of Adak, Alaska"
4.4,"50 km E of Yilan, Taiwan",1648819741536,1649568223040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h06d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h06d&format=geojson,,,,,reviewed,0,298,us,7000h06d,",us7000h06d,",",us,",",origin,phase-data,",,0.728,0.71,72.0,mb,earthquake,"M 4.4 - 50 km E of Yilan, Taiwan"
1.08,"13km WSW of Lake Hughes, CA",1648819572050,1648857095912,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983623,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983623&format=geojson,,,,,reviewed,0,18,ci,39983623,",ci39983623,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.123,0.09,119.0,ml,earthquake,"M 1.1 - 13km WSW of Lake Hughes, CA"
2.62,"27km N of Trona, CA",1648818877370,1648875869040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983615,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983615&format=geojson,,,,,reviewed,0,106,ci,39983615,",ci39983615,us7000gyzc,",",ci,us,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",34.0,0.1143,0.16,78.0,ml,earthquake,"M 2.6 - 27km N of Trona, CA"
5.5,"272 km ESE of Tadine, New Caledonia",1648818318925,1650011509316,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gyza,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gyza&format=geojson,,,0.0,green,reviewed,0,465,us,7000gyza,",usauto7000gyza,us7000gyza,",",usauto,us,",",internal-moment-tensor,losspager,moment-tensor,origin,phase-data,shakemap,",,2.605,0.9,32.0,mww,earthquake,"M 5.5 - 272 km ESE of Tadine, New Caledonia"
1.1,"29 km SSE of Mina, Nevada",1648818252222,1648867142059,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836489,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00836489&format=geojson,,,,,reviewed,0,19,nn,00836489,",nn00836489,",",nn,",",origin,phase-data,",17.0,0.021,0.1034,121.09,ml,earthquake,"M 1.1 - 29 km SSE of Mina, Nevada"
0.49,"1km SSW of Anza, CA",1648818217910,1648856918129,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983599,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983599&format=geojson,,,,,reviewed,0,4,ci,39983599,",ci39983599,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.0426,0.09,116.0,ml,earthquake,"M 0.5 - 1km SSW of Anza, CA"
1.7,"29 km SSE of Mina, Nevada",1648817952836,1648867140856,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836486,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00836486&format=geojson,,,,,reviewed,0,44,nn,00836486,",nn00836486,",",nn,",",origin,phase-data,",19.0,0.018,0.1399,98.95,ml,earthquake,"M 1.7 - 29 km SSE of Mina, Nevada"
1.7,"10 km ESE of Anchorage, Alaska",1648817880800,1648818097089,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02246pe7sg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02246pe7sg&format=geojson,,,,,automatic,0,44,ak,02246pe7sg,",ak02246pe7sg,",",ak,",",origin,phase-data,",,,0.91,,ml,earthquake,"M 1.7 - 10 km ESE of Anchorage, Alaska"
1.3,"29 km NE of Paxson, Alaska",1648817699680,1648817804821,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02246pdhgw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02246pdhgw&format=geojson,,,,,automatic,0,26,ak,02246pdhgw,",ak02246pdhgw,",",ak,",",origin,phase-data,",,,0.52,,ml,earthquake,"M 1.3 - 29 km NE of Paxson, Alaska"
0.75,"11km SSW of Searles Valley, CA",1648817436510,1649982720677,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983591&format=geojson,,,,,reviewed,0,9,ci,39983591,",ci39983591,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.09463,0.15,110.0,ml,earthquake,"M 0.8 - 11km SSW of Searles Valley, CA"
2.6,"3 km SSW of Big Lake, Alaska",1648817420947,1650010864040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02246pcjo2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02246pcjo2&format=geojson,4.0,2.7,,,automatic,0,105,ak,02246pcjo2,",ak02246pcjo2,us7000gyz8,",",ak,us,",",dyfi,origin,phase-data,",,,0.74,,ml,earthquake,"M 2.6 - 3 km SSW of Big Lake, Alaska"
4.4,Greenland Sea,1648817344999,1650011836040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gyzb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gyzb&format=geojson,,,,,reviewed,0,298,us,7000gyzb,",us7000gyzb,",",us,",",origin,phase-data,",,4.69,0.56,64.0,mb,earthquake,M 4.4 - Greenland Sea
1.43,"12 km NW of Stanley, Idaho",1648817143570,1648821239090,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80541914,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80541914&format=geojson,,,,,reviewed,0,31,mb,80541914,",mb80541914,",",mb,",",origin,phase-data,",7.0,0.861,0.3,126.0,ml,earthquake,"M 1.4 - 12 km NW of Stanley, Idaho"
-0.1,"45 km ESE of Beatty, Nevada",1648816991890,1649363010907,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00836851&format=geojson,,,,,reviewed,0,0,nn,00836851,",nn00836851,",",nn,",",origin,phase-data,",7.0,0.064,0.109,226.82,ml,earthquake,"M -0.1 - 45 km ESE of Beatty, Nevada"
1.6,"30 km SSE of Mina, Nevada",1648816590196,1648867138871,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836484,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00836484&format=geojson,,,,,reviewed,0,39,nn,00836484,",nn00836484,",",nn,",",origin,phase-data,",19.0,0.005,0.1336,102.66,ml,earthquake,"M 1.6 - 30 km SSE of Mina, Nevada"
0.6,"16 km NNW of Sutcliffe, Nevada",1648816356388,1649359856194,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836844,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00836844&format=geojson,,,,,reviewed,0,6,nn,00836844,",nn00836844,",",nn,",",origin,phase-data,",4.0,0.095,0.2023,172.0,ml,earthquake,"M 0.6 - 16 km NNW of Sutcliffe, Nevada"
1.74000001,"11 km NE of P?hala, Hawaii",1648816336990,1648816516520,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72970032,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72970032&format=geojson,,,,,automatic,0,47,hv,72970032,",hv72970032,",",hv,",",origin,phase-data,",38.0,,0.129999995,125.0,md,earthquake,"M 1.7 - 11 km NE of P?hala, Hawaii"
1.31,"0km SSE of Round Valley, CA",1648816012690,1649125156014,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73713046,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73713046&format=geojson,,,,,reviewed,0,26,nc,73713046,",nc73713046,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.2194,0.05,103.0,md,earthquake,"M 1.3 - 0km SSE of Round Valley, CA"
0.63,"13km WNW of Anza, CA",1648815980660,1648826205248,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983583,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983583&format=geojson,,,,,reviewed,0,6,ci,39983583,",ci39983583,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",15.0,0.04969,0.15,108.0,ml,earthquake,"M 0.6 - 13km WNW of Anza, CA"
2.0,"15 km ESE of Fernley, Nevada",1648815980313,1648867137377,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836481,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00836481&format=geojson,,,,,reviewed,0,62,nn,00836481,",nn00836481,",",nn,",",origin,phase-data,",18.0,0.277,0.1355,98.48,ml,earthquake,"M 2.0 - 15 km ESE of Fernley, Nevada"
4.3,"75 km NE of Luwuk, Indonesia",1648815733894,1650010754040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gyz3,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gyz3&format=geojson,,,,,reviewed,0,284,us,7000gyz3,",us7000gyz3,",",us,",",origin,phase-data,",,0.762,0.79,82.0,mb,earthquake,"M 4.3 - 75 km NE of Luwuk, Indonesia"
0.82,"21 km ENE of Honaunau-Napoopoo, Hawaii",1648815454240,1648858627950,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72970017,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72970017&format=geojson,,,,,reviewed,0,10,hv,72970017,",hv72970017,",",hv,",",origin,phase-data,",17.0,,0.13,79.0,md,earthquake,"M 0.8 - 21 km ENE of Honaunau-Napoopoo, Hawaii"
2.8,"191 km WSW of Adak, Alaska",1648815438129,1650013441040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gz2r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gz2r&format=geojson,,,,,reviewed,0,121,us,7000gz2r,",ak02246p5hfq,us7000gz2r,",",ak,us,",",origin,phase-data,",,0.335,0.24,217.0,ml,earthquake,"M 2.8 - 191 km WSW of Adak, Alaska"
2.45,"4 km SSW of Indios, Puerto Rico",1648815067940,1650010490040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71342928,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71342928&format=geojson,,,,,reviewed,0,92,pr,71342928,",us7000gyyv,pr71342928,",",us,pr,",",origin,phase-data,",37.0,,0.27,173.0,md,earthquake,"M 2.5 - 4 km SSW of Indios, Puerto Rico"
0.8,"30 km SE of Mina, Nevada",1648814916966,1648867131665,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836480,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00836480&format=geojson,,,,,reviewed,0,10,nn,00836480,",nn00836480,",",nn,",",origin,phase-data,",13.0,0.061,0.0632,133.22,ml,earthquake,"M 0.8 - 30 km SE of Mina, Nevada"
1.02,"17km N of Borrego Springs, CA",1648814867720,1648846595383,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983567,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983567&format=geojson,,,,,reviewed,0,16,ci,39983567,",ci39983567,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",36.0,0.05166,0.15,122.0,ml,earthquake,"M 1.0 - 17km N of Borrego Springs, CA"
1.21,"27 km E of Honaunau-Napoopoo, Hawaii",1648814599920,1648858896940,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72970007,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72970007&format=geojson,,,,,reviewed,0,23,hv,72970007,",hv72970007,",",hv,",",origin,phase-data,",14.0,,0.15,90.0,md,earthquake,"M 1.2 - 27 km E of Honaunau-Napoopoo, Hawaii"
1.4,"3 km ENE of Big Lake, Alaska",1648814423067,1648814821487,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02246p1tz6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02246p1tz6&format=geojson,,,,,automatic,0,30,ak,02246p1tz6,",ak02246p1tz6,",",ak,",",origin,phase-data,",,,0.76,,ml,earthquake,"M 1.4 - 3 km ENE of Big Lake, Alaska"
1.03,"8km WNW of Cobb, CA",1648814316660,1648819692530,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73713041,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73713041&format=geojson,,,,,automatic,0,16,nc,73713041,",nc73713041,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.01342,0.02,60.0,md,earthquake,"M 1.0 - 8km WNW of Cobb, CA"
1.8,"4 km ESE of Big Lake, Alaska",1648814299309,1648814871671,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02246ostlx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02246ostlx&format=geojson,,,,,automatic,0,50,ak,02246ostlx,",ak02246ostlx,",",ak,",",origin,phase-data,",,,0.53,,ml,earthquake,"M 1.8 - 4 km ESE of Big Lake, Alaska"
2.1,"3 km ESE of Big Lake, Alaska",1648814232846,1648814448243,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02246osle8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02246osle8&format=geojson,,,,,automatic,0,68,ak,02246osle8,",ak02246osle8,",",ak,",",origin,phase-data,",,,0.58,,ml,earthquake,"M 2.1 - 3 km ESE of Big Lake, Alaska"
1.39,"8km W of Holtville, CA",1648814074260,1648846338321,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983559,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983559&format=geojson,,,,,reviewed,0,30,ci,39983559,",ci39983559,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.01351,0.2,106.0,ml,earthquake,"M 1.4 - 8km W of Holtville, CA"
4.8,"43 km ENE of Sibolga, Indonesia",1648814074106,1650008979040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000gyyr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000gyyr&format=geojson,,,,,reviewed,0,354,us,7000gyyr,",us7000gyyr,",",us,",",origin,phase-data,",,0.758,0.5,60.0,mb,earthquake,"M 4.8 - 43 km ENE of Sibolga, Indonesia"
1.2,"4 km W of Walker, California",1648813281415,1648867130650,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00836478,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00836478&format=geojson,,,,,reviewed,0,22,nn,00836478,",nn00836478,",",nn,",",origin,phase-data,",7.0,0.072,0.1368,78.44,ml,earthquake,"M 1.2 - 4 km W of Walker, California"
1.85000002,"3 km SW of P?hala, Hawaii",1648813259310,1648813453510,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72969987,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72969987&format=geojson,,,,,automatic,0,53,hv,72969987,",hv72969987,",",hv,",",origin,phase-data,",36.0,,0.129999995,80.0,md,earthquake,"M 1.9 - 3 km SW of P?hala, Hawaii"
2.27,"13km SW of Borrego Springs, CA",1648813105540,1649982416480,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39983543,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39983543&format=geojson,,,,,reviewed,0,79,ci,39983543,",ci39983543,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",79.0,0.08191,0.18,32.0,ml,earthquake,"M 2.3 - 13km SW of Borrego Springs, CA"
